doc_id,sent_id,text,source_type,file_name
DDI-DrugBank.d181,DDI-DrugBank.d181.s1,"although combinations are sometimes used for therapeutic advantage, when used concurrently, patient should be closely monitored.",drugbank,Dinoprost Tromethamine_ddi.xml
DDI-DrugBank.d2,DDI-DrugBank.d2.s0,PROSTIN E2 may augment the activity of other oxytocic drugs.,drugbank,Dinoprostone_ddi.xml
DDI-DrugBank.d2,DDI-DrugBank.d2.s1,Concomitant use with other oxytocic agents is not recommended.,drugbank,Dinoprostone_ddi.xml
DDI-DrugBank.d296,DDI-DrugBank.d296.s0,"Diphenhydramine hydrochloride has additive effects with alcohol and other CNS depressants (hypnotics, sedatives, tranquilizers, etc).",drugbank,Diphenhydramine_ddi.xml
DDI-DrugBank.d296,DDI-DrugBank.d296.s1,MAO inhibitors prolong and intensify the anticholinergic (drying) effects of antihistamines.,drugbank,Diphenhydramine_ddi.xml
DDI-DrugBank.d120,DDI-DrugBank.d120.s0,CNS depression producing medications - concurrent use may potentiate the effects of either these medications or diphenidol;,drugbank,Diphenidol_ddi.xml
DDI-DrugBank.d120,DDI-DrugBank.d120.s1,anticholinergics or other medications with anticholinergic activity - anticholinergic effects may be potentiated when these medications are used concurrently with diphenidol;,drugbank,Diphenidol_ddi.xml
DDI-DrugBank.d120,DDI-DrugBank.d120.s2,apomorphine - prior ingestion of diphenidol may decrease the emetic response to apomorphine in the treatment of poisoning.,drugbank,Diphenidol_ddi.xml
DDI-DrugBank.d538,DDI-DrugBank.d538.s0,"Known drug interactions include barbiturates, tranquilizers, and alcohol.",drugbank,Diphenoxylate_ddi.xml
DDI-DrugBank.d538,DDI-DrugBank.d538.s1,"Diphenoxylate HCl and atropine sulfate may interact with MAO inhibitors In studies with male rats, diphenoxylate hydrochloride was found to inhibit the hepatic microsomal enzyme system at a dose of 2 mg/kg/day.",drugbank,Diphenoxylate_ddi.xml
DDI-DrugBank.d538,DDI-DrugBank.d538.s2,"Therefore, diphenoxylate has the potential to prolong the biological half-lives of drugs for which the rate of elimination is dependent on the microsomal drug metabolizing enzyme system.",drugbank,Diphenoxylate_ddi.xml
DDI-DrugBank.d168,DDI-DrugBank.d168.s0,"This drug may interact with alcohol or other CNS depressants (may potentiate the CNS depressant effects of either these medications or antihistamines), anticholinergics or other medications with anticholinergic activity (anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines), and monoamine oxidase (MAO) inhibitors (concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines).",drugbank,Diphenylpyraline_ddi.xml
DDI-DrugBank.d505,DDI-DrugBank.d505.s0,No pharmacokinetic drug-drug interaction studies were conducted with PERSANTINE  (dipyridamole USP) Tablets.,drugbank,Dipyridamole_ddi.xml
DDI-DrugBank.d505,DDI-DrugBank.d505.s1,The following information was obtained from the literature.,drugbank,Dipyridamole_ddi.xml
DDI-DrugBank.d505,DDI-DrugBank.d505.s2,Adenosine: Dipyridamole has been reported to increase the plasma levels and cardiovascular effects of adenosine.,drugbank,Dipyridamole_ddi.xml
DDI-DrugBank.d505,DDI-DrugBank.d505.s3,Adjustment of adenosine dosage may be necessary.,drugbank,Dipyridamole_ddi.xml
DDI-DrugBank.d505,DDI-DrugBank.d505.s4,"Cholinesterase Inhibitors: Dipyridamole may counteract the anticholinesterase effect of cholinesterase inhibitors, thereby potentially aggravating myasthenia gravis.",drugbank,Dipyridamole_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s0,"Terfenadine: In a prospective study involving six-healthy-male volunteers, dirithromycin did not affect the metabolism of terfenadine.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s1,"These six volunteers received terfenadine alone (60 mg twice daily) for 8 days, followed by terfenadine in combination with dirithromycin (500 mg once daily) for 10 days.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s2,(Both drugs were thus dosed to steady state.),drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s3,"The pharmacokinetics of terfenadine and its acid metabolite and the electrocardiographic QT c interval were measured during both periods: with terfenadine alone, and with terfenadine plus dirithromycin.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s4,"In five men, terfenadine levels were undetectable ( 5 ng/mL) throughout the study;",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s5,"in one man, the C max of terfenadine was 8.1 ng/mL with terfenadine alone and 7.2 ng/mL with terfenadine plus dirithromycin.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s6,"The mean C max , T max , and AUC of the acid metabolite of terfenadine were not significantly changed.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s7,The mean QT c interval (msec) was 369 with terfenadine alone and 367 with terfenadine plus dirithromycin.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s8,"Also, in vitro experiments demonstrated a lack of interaction between dirithromycin and terfenadine.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s9,"Thus, the interaction observed between erythromycin and terfenadine is not expected for dirithromycin.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s10,"Serious cardiac dysrhythmias, some resulting in death, have occurred in patients receiving terfenadine concomitantly with other macrolide antibiotics.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s11,"In addition, most macrolides are contraindicated in patients receiving terfenadine therapy who have pre-existing cardiac abnormalities (arrhythmia, bradycardia, QT c interval prolongation, ischemic heart disease, congestive heart failure, etc.) or electrolyte disturbances.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s12,"Theophylline: Following co-administration of two 250-mg dirithromycin tablets administered once daily with 200-mg theophylline tablets administered twice daily for 10 days to 14 healthy subjects, the steady-state plasma concentration of theophylline was not significantly altered.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s13,"In general, most patients treated with dirithromycin who are receiving concomitant theophylline therapy may not require empiric adjustment of theophylline dosage or monitoring of theophylline plasma concentrations.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s14,"However, theophylline plasma concentrations should be monitored, with dosage adjustment as appropriate, in patients whose pulmonary disease requires maintaining a given theophylline plasma concentration for optimal pulmonary function or in patients with theophylline concentrations at the higher end of the therapeutic range.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s15,"Antacids or H 2 receptor antagonists: When dirithromycin is administered immediately following antacids or H 2 -receptor antagonists, the absorption of dirithromycin is slightly enhanced.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s16,The following drug interactions have been reported with erythromycin products.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s17,It is presently not known whether these same drug interactions occur with dirithromycin.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s18,"Until further data are available regarding the potential interaction of dirithromycin with these compounds, caution should be used during coadministration.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s19,"Triazolam: Erythromycin has been reported to decrease the clearance of triazolam and, thus, may increase the pharmacologic effect of triazolam.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s20,Digoxin: Concomitant administration of erythromycin and digoxin has been reported to result in elevated digoxin serum levels.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s21,Anticoagulants: There have been reports of increased anticoagulant effects when erythromycin and oral anticoagulants were used concomitantly.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s22,Increased anticoagulation effects due to a drug interaction with erythromycin may be more pronounced in the elderly.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s23,Ergotamine: Concurrent use of erythromycin and ergotamine or dihydroergotamine has been associated in some patients with acute ergot toxicity characterized by severe peripheral vasospasm and dysesthesia.,drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d522,DDI-DrugBank.d522.s24,"Other drugs Drug interactions have been reported with concomitant administration of erythromycin and other medications, including cyclosporine, hexobarbital, carbamazepine, alfentanil, disopyramide, phenytoin, bromocriptine, valproate, astemizole, and lovastatin.",drugbank,Dirithromycin_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s0,"If phenytoin or other hepatic enzyme inducers are taken concurrently with Norpace or Norpace CR, lower plasma levels of disopyramide may occur.",drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s1,Monitoring of disopyramide plasma levels is recommended in such concurrent use to avoid ineffective therapy.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,"Other antiarrhythmic drugs (eg, quinidine, procainamide, lidocaine, propranolol) have occasionally been used concurrently with Norpace.",drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s3,Excessive widening of the QRS complex and/or prolongation of the Q-T interval may occur in these situations.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s4,"In healthy subjects, no significant drug-drug interaction was observed when Norpace was coadministered with either propranolol or diazepam.",drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s5,Concomitant administration of Norpace and quinidine resulted in slight increases in plasma disopyramide levels and slight decreases in plasma quinidine levels.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s6,Norpace does not increase serum digoxin levels.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s7,Patients taking disopyramide phosphate and erythromycin concomitantly may develop increased serum concentrations of disopyramide resulting in excessive widening of the QRS complex and/or prolongation of the Q-T interval.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s8,Patients taking disopyramide phosphate and hepatic enzyme inhibitors concomitantly should be closely monitored.,drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s9,"Until data on possible interactions between verapamil and disopyramide phosphate are obtained, disopyramide should not be administered within 48 hours before or 24 hours after verapamil administration.",drugbank,Disopyramide_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s0,Disulfiram appears to decrease the rate at which certain drugs are metabolized and therefore may increase the blood levels and the possibility of clinical toxicity of drugs given concomitantly.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s1,DISULFIRAM SHOULD BE USED WITH CAUTION IN THOSE PATIENTS REVEIVING PHENYTOIN AND ITS CONGENERS.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s2,"SINCE THE CONCOMITANT ADMINISTRATION OF THESE TWO DRUGS CAN LEAD TO PHENYTOIN INTOXICATION, PRIOR TO ADMINISTERING DISULFIRAM TO A PATIENT ON PHENYTOIN THERAPY, A BASELINE PHENYTOIN SERUM LEVEL SHOULD BE OBTAINED.",drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s3,SUBSEQUENT TO INITIATION OF DISULFIRAM THERAPY.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s4,SERUM LEVELS OF PHENYTOIN SHOULD BE DETERMINED ON DIFFERENT DAYS FOR EVIDENCE OF AN INCREASE OR FOR A CONTINUING RISE IN LEVELS.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s5,INCREASED PHENYTOIN LEVELS SHOULD BE TREATED WITH APPROPRIATE DOSAGE ADJUSTMENT.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s6,It may be necessary to adjust the dosage of oral anticoagulants upon beginning or stopping disulfiram. since disulfiram may prolong prothrombin time.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s7,Patients taking isoniazid when disulfiram is given should be observed for the appearance of unsteady gait or marked changes in mental status;,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s8,the disulfiram should be discontinued if such signs appear.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s9,"In rats, simultaneous ingestion of disulfiram and nitrite in the diet for 78 weeks has been reported to cause tumors, and it has been suggested that disulfiram may react with nitrites in the rat stomach to form a nitrosamine, which is tumorigenic.",drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s10,Disulfiram alone in the rat s diet did not lead to such tumors.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d19,DDI-DrugBank.d19.s11,The relevance of this finding to humans is not known at this time.,drugbank,Disulfiram_ddi.xml
DDI-DrugBank.d274,DDI-DrugBank.d274.s0,Animal studies indicate that dobutamine may be ineffective if the patient has recently received a b-blocking drug.,drugbank,Dobutamine_ddi.xml
DDI-DrugBank.d274,DDI-DrugBank.d274.s1,"In such a case, the peripheral vascular resistance may increase.",drugbank,Dobutamine_ddi.xml
DDI-DrugBank.d274,DDI-DrugBank.d274.s2,"Preliminary studies indicate that the concomitant use of dobutamine and nitroprusside results in a higher cardiac output and, usually, a lower pulmonary wedge pressure than when either drug is used alone.",drugbank,Dobutamine_ddi.xml
DDI-DrugBank.d274,DDI-DrugBank.d274.s3,"There was no evidence of drug interactions in clinical studies in which dobutamine was administered concurrently with other drugs, including digitalis preparations, furosemide, spironolactone, lidocaine, glyceryl trinitrate, isosorbide dinitrate, morphine, atropine, heparin, protamine, potassium chloride, folic acid, and acetaminophen.",drugbank,Dobutamine_ddi.xml
DDI-DrugBank.d371,DDI-DrugBank.d371.s0,There have been no formal clinical studies to evaluate the drug interactions of TAXOTERE with other medications.,drugbank,Docetaxel_ddi.xml
DDI-DrugBank.d371,DDI-DrugBank.d371.s1,"In vitro studies have shown that the metabolism of docetaxel may be modified by the concomitant administration of compounds that induce, inhibit, or are metabolized by cytochrome P450 3A4, such as cyclosporine, terfenadine, ketoconazole, erythromycin, and troleandomycin.",drugbank,Docetaxel_ddi.xml
DDI-DrugBank.d371,DDI-DrugBank.d371.s2,Caution should be exercised with these drugs when treating patients receiving TAXOTERE as there is a potential for a significant interaction.,drugbank,Docetaxel_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s0,Drug/Laboratory Test Interactions None known.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s1,Drug-Drug Interactions Cimetidine: Concomitant use of cimetidine is contraindicated.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s2,Cimetidine at 400 mg BID (the usual prescription dose) co-administered with TIKOSYN (500 mcg BID) for 7 days has been shown to increase dofetilide plasma levels by 58%.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s3,Cimetidine at doses of 100 mg BID (OTC dose) resulted in a 13% increase in dofetilide plasma levels (500 mcg single dose).,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s4,No studies have been conducted at intermediate doses of cimetidine.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s5,"If a patient requires TIKOSYN and anti-ulcer therapy, it is suggested that omeprazole, ranitidine, or antacids (aluminum and magnesium hydroxides) be used as alternatives to cimetidine, as these agents have no effect on the pharmacokinetic profile of TIKOSYN.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s6,Verapamil: Concomitant use of verapamil is contraindicated.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s7,"Co-administration of TIKOSYN with verapamil resulted in increases in dofetilide peak plasma levels of 42%, although overall exposure to dofetilide was not significantly increased.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s8,"In an analysis of the supraventricular arrhythmia and DIAMOND patient populations, the concomitant administration of verapamil with dofetilide was associated with a higher occurrence of torsade de pointes.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s9,Ketoconazole: Concomitant use of ketoconazole is contraindicated.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s10,"Ketoconazole at 400 mg daily (the maximum approved prescription dose) co-administered with TIKOSYN (500 mcg BID) for 7 days has been shown to increase dofetilide Cmax by 53% in males and 97% in females, and AUC by 41% in males and 69% in females.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s11,Trimethoprim Alone or in Combination with Sulfamethoxazole: Concomitant use of trimethoprim alone or in combination with sulfamethoxazole is contraindicated.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s12,Hydrochlorothiazide (HCTZ) Alone or in Combination with Triamterene: Concomitant use of HCTZ alone or in combination with triamterene is contraindicated.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s13,HCTZ 50 mg QD or HCTZ/triamterene 50/100 mg QD was co-administered with TIKOSYN (500 mcg BID) for 5 days (following 2 days of diuretic use at half dose).,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s14,"In patients receiving HCTZ alone, dofetilide AUC increased by 27% and Cmax by 21%.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s15,"However, the pharmacodynamic effect increased by 197% (QTc increase over time) and by 95% (maximum QTc increase).",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s16,"However, the pharmacodynamic effect increased by 190% (QTc increase over time) and by 84% (Maximum QTc increase).",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s17,The pharmacodynamic effects can be explained by a combination of the increase in dofetilide exposure and the reductions in serum potassium.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s18,"In the DIAMOND trials, 1252 patients were treated with TIKOSYN and diuretics concomitantly of whom 493 died compared to 508 deaths among the 1248 patients receiving placebo and diuretics.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s19,"Of the 229 patients who had potassium depleting diuretics added to their concomitant medications in the DIAMOND trials, the patients on TIKOSYN had a non-significantly reduced relative risk for death of 0.68 (95% CI 0.376, 1.230).",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s20,Potential Drug Interactions Dofetilide is eliminated in the kidney by cationic secretion.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s21,Inhibitors of renal cationic secretion are contraindicated with TIKOSYN.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s22,"In addition, drugs that are actively secreted via this route (e.g., triamterene, metformin and amiloride) should be co-administered with care as they might increase dofetilide levels.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s23,Dofetilide is metabolized to a small extent by the CYP3A4 isoenzyme of the cytochrome P450 system.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s24,Inhibitors of the CYP3A4 isoenzyme could increase systemic dofetilide exposure.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s25,"Inhibitors of this isoenzyme (e.g., macrolide antibiotics, azole antifungal agents, protease inhibitors, serotonin reuptake inhibitors, amiodarone, cannabinoids, diltiazem, grapefruit juice, nefazadone, norfloxacin, quinine, zafirlukast) should be cautiously coadministered with TIKOSYN as they can potentially increase dofetilide levels.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s26,"Dofetilide is not an inhibitor of CYP3A4 nor of other cytochrome P450 isoenzymes (e.g., CYP2C9, CYP2D6) and is not expected to increase levels of drugs metabolized by CYP3A4.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s27,Other Drug Interaction Information Digoxin: Studies in healthy volunteers have shown that TIKOSYN does not affect the pharmacokinetics of digoxin.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s28,"In patients, the concomitant administration of digoxin with dofetilide was associated with a higher occurrence of torsade de pointes.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s29,It is not clear whether this represents an interaction with TIKOSYN or the presence of more severe structural heart disease in patients on digoxin;,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s30,structural heart disease is a known risk factor for arrhythmia.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s31,No increase in mortality was observed in patients taking digoxin as concomitant medication.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s32,"Other Drugs: In healthy volunteers, amlodipine, phenytoin, glyburide, ranitidine, omeprazole, hormone replacement therapy (a combination of conjugated estrogens and medroxyprogesterone), antacid (aluminum and magnesium hydroxides) and theophylline did not affect the pharmacokinetics of TIKOSYN.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s33,"In addition, studies in healthy volunteers have shown that TIKOSYN does not affect the pharmacokinetics or pharmacodynamics of warfarin, or the pharmacokinetics of propranolol (40 mg twice daily), phenytoin, theophylline, or oral contraceptives.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s34,Population pharmacokinetic analyses were conducted on plasma concentration data from 1445 patients in clinical trials to examine the effects of concomitant medications on clearance or volume of distribution of dofetilide.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s35,"Concomitant medications were grouped as ACE inhibitors, oral anticoagulants, calcium channel blockers, beta blockers, cardiac glycosides, inducers of CYP3A4, substrates and inhibitors of CYP3A4, substrates and inhibitors of P-glycoprotein, nitrates, sulphonylureas, loop diuretics, potassium sparing diuretics, thiazide diuretics, substrates and inhibitors of tubular organic cation transport, and QTc-prolonging drugs.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s36,Differences in clearance between patients on these medications (at any occasion in the study) and those off medications varied between -16% and +3%.,drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d558,DDI-DrugBank.d558.s37,"The mean clearances of dofetilide were 16% and 15% lower in patients on thiazide diuretics and inhibitors of tubular organic cation transport, respectively.",drugbank,Dofetilide_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s0,"The potential for clinically significant drug-drug interactions posed by dolasetron and hydrodolasetron appears to be low for drugs commonly used in chemotherapy or surgery, because hydrodolasetron is eliminated by multiple routes.",drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s1,"Blood levels of hydrodolasetron increased 24% when dolasetron was coadministered with cimetidine (nonselective inhibitor of cytochrome P-450) for 7 days, and decreased 28% with coadministration of rifampin (potent inducer of cytochrome P-450) for 7 days.",drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s2,Dolasetron has been safely coadministered with drugs used in chemotherapy and surgery.,drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s3,"As with other agents which prolong ECG intervals, caution should be exercised in patients taking drugs which prolong ECG intervals, particularly QTc.",drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s4,"In patients taking furosemide, nifedipine, diltiazem, ACE inhibitors, verapamil, glyburide, propranolol, and various chemotherapy agents, no effect was shown on the clearance of hydrodolasetron.",drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s5,Clearance of hydrodolasetron decreased by about 27% when dolasetron mesylate was administered intravenously concomitantly with atenolol.,drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s6,Dolasetron does not influence anesthesia recovery time in patients.,drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d42,DDI-DrugBank.d42.s7,"Dolasetron mesylate did not inhibit the antitumor activity of four chemotherapeutic agents (cisplatin, 5-fluorouracil, doxorubicin, cyclophosphamide) in four murine models.",drugbank,Dolasetron_ddi.xml
DDI-DrugBank.d319,DDI-DrugBank.d319.s0,Drugs that inhibit or Induce CYP 2D6 and CYP 3A4 may affect the concentration on Aricept.,drugbank,Donepezil_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s0,"Because dopamine is metabolized by monoamine oxidase (MAO), inhibition of this enzyme prolongs and potentiates the effect of dopamine.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s1,Patients who have been treated with MAO inhibitors within two to three weeks prior to the administration of dopamine HCl should receive initial doses of dopamine HCl no greater than one-tenth (1/10) of the usual dose.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s2,Concurrent administration of low-dose dopamine HCl and diuretic agents may produce an additive or potentiating effect on urine flow.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s3,Tricyclic antidepressants may potentiate the cardiovascular effects of adreneric agents.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s4,"Cardiac effects of dopamine are antagonized by beta-adrenergic blocking agents, such as propranolol and metoprolol.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s5,The peripheral vasoconstriction caused by high doses of dopamine HCl is antagonized by alpha-adrenergic blocking agents.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s6,Dopamine-induced renal and mesenteric vasodilation is not antagonized by either alpha- or beta-adrenergic blocking agents.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s7,Butyrophenones (such as haloperidol) and phenothiazines can suppress the dopaminergic renal and mesenteric vasodilation induced with low dose dopamine infusion.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s8,"Cyclopropane or halogenated hydrocarbon anesthetics increase cardiac autonomic irritability and may sensitize the myocardium to the action of certain intravenously administered catecholamines, such as dopamine.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s9,This interaction appears to be related both to pressor activity and to beta-adrenergic stimulating properties of these catecholamines and may produce ventricular arrhythmias and hypertension.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s10,"Therefore, EXTREME CAUTION should be exercised when administering dopamine HCl to patients receiving cyclopropane or halogenated hydrocarbon anesthetics.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s11,It has been reported that results of studies in animals indicate that dopamine-induced ventricular arrhythmias during anesthesia can be reversed by propranolol.,drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s12,"The concomitant use of vasopressors, vasoconstricting agents (such as ergonovine) and some oxytocic drugs may result in severe hypertension.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d325,DDI-DrugBank.d325.s13,Administration of phenytoin to patients receiving dopamine HCl has been reported to lead to hypotension and bradycardia.,drugbank,Dopamine_ddi.xml
