doc_id,sent_id,pair_id,e1,e2,ddi,source_type,file_name
DDI-DrugBank.d20,DDI-DrugBank.d20.s4,DDI-DrugBank.d20.s4.p16,DDI-DrugBank.d20.s4.e3,DDI-DrugBank.d20.s4.e5,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s4,DDI-DrugBank.d20.s4.p17,DDI-DrugBank.d20.s4.e3,DDI-DrugBank.d20.s4.e6,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s4,DDI-DrugBank.d20.s4.p18,DDI-DrugBank.d20.s4.e4,DDI-DrugBank.d20.s4.e5,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s4,DDI-DrugBank.d20.s4.p19,DDI-DrugBank.d20.s4.e4,DDI-DrugBank.d20.s4.e6,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s4,DDI-DrugBank.d20.s4.p20,DDI-DrugBank.d20.s4.e5,DDI-DrugBank.d20.s4.e6,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s5,DDI-DrugBank.d20.s5.p0,DDI-DrugBank.d20.s5.e0,DDI-DrugBank.d20.s5.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p0,DDI-DrugBank.d20.s6.e0,DDI-DrugBank.d20.s6.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p1,DDI-DrugBank.d20.s6.e0,DDI-DrugBank.d20.s6.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p2,DDI-DrugBank.d20.s6.e0,DDI-DrugBank.d20.s6.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p3,DDI-DrugBank.d20.s6.e0,DDI-DrugBank.d20.s6.e4,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p4,DDI-DrugBank.d20.s6.e1,DDI-DrugBank.d20.s6.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p5,DDI-DrugBank.d20.s6.e1,DDI-DrugBank.d20.s6.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p6,DDI-DrugBank.d20.s6.e1,DDI-DrugBank.d20.s6.e4,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p7,DDI-DrugBank.d20.s6.e2,DDI-DrugBank.d20.s6.e3,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p8,DDI-DrugBank.d20.s6.e2,DDI-DrugBank.d20.s6.e4,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s6,DDI-DrugBank.d20.s6.p9,DDI-DrugBank.d20.s6.e3,DDI-DrugBank.d20.s6.e4,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p0,DDI-DrugBank.d20.s7.e0,DDI-DrugBank.d20.s7.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p1,DDI-DrugBank.d20.s7.e0,DDI-DrugBank.d20.s7.e2,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p2,DDI-DrugBank.d20.s7.e0,DDI-DrugBank.d20.s7.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p3,DDI-DrugBank.d20.s7.e1,DDI-DrugBank.d20.s7.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p4,DDI-DrugBank.d20.s7.e1,DDI-DrugBank.d20.s7.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s7,DDI-DrugBank.d20.s7.p5,DDI-DrugBank.d20.s7.e2,DDI-DrugBank.d20.s7.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s8,DDI-DrugBank.d20.s8.p0,DDI-DrugBank.d20.s8.e0,DDI-DrugBank.d20.s8.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s8,DDI-DrugBank.d20.s8.p1,DDI-DrugBank.d20.s8.e0,DDI-DrugBank.d20.s8.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s8,DDI-DrugBank.d20.s8.p2,DDI-DrugBank.d20.s8.e1,DDI-DrugBank.d20.s8.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s9,DDI-DrugBank.d20.s9.p0,DDI-DrugBank.d20.s9.e0,DDI-DrugBank.d20.s9.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s9,DDI-DrugBank.d20.s9.p1,DDI-DrugBank.d20.s9.e0,DDI-DrugBank.d20.s9.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s9,DDI-DrugBank.d20.s9.p2,DDI-DrugBank.d20.s9.e1,DDI-DrugBank.d20.s9.e2,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p0,DDI-DrugBank.d20.s10.e0,DDI-DrugBank.d20.s10.e1,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p1,DDI-DrugBank.d20.s10.e0,DDI-DrugBank.d20.s10.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p2,DDI-DrugBank.d20.s10.e0,DDI-DrugBank.d20.s10.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p3,DDI-DrugBank.d20.s10.e1,DDI-DrugBank.d20.s10.e2,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p4,DDI-DrugBank.d20.s10.e1,DDI-DrugBank.d20.s10.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s10,DDI-DrugBank.d20.s10.p5,DDI-DrugBank.d20.s10.e2,DDI-DrugBank.d20.s10.e3,false,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s11,DDI-DrugBank.d20.s11.p0,DDI-DrugBank.d20.s11.e0,DDI-DrugBank.d20.s11.e1,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d20,DDI-DrugBank.d20.s12,DDI-DrugBank.d20.s12.p0,DDI-DrugBank.d20.s12.e0,DDI-DrugBank.d20.s12.e1,true,drugbank,Eplerenone_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p0,DDI-DrugBank.d241.s0.e0,DDI-DrugBank.d241.s0.e1,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p1,DDI-DrugBank.d241.s0.e0,DDI-DrugBank.d241.s0.e2,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p2,DDI-DrugBank.d241.s0.e0,DDI-DrugBank.d241.s0.e3,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p3,DDI-DrugBank.d241.s0.e1,DDI-DrugBank.d241.s0.e2,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p4,DDI-DrugBank.d241.s0.e1,DDI-DrugBank.d241.s0.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s0,DDI-DrugBank.d241.s0.p5,DDI-DrugBank.d241.s0.e2,DDI-DrugBank.d241.s0.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s1,DDI-DrugBank.d241.s1.p0,DDI-DrugBank.d241.s1.e0,DDI-DrugBank.d241.s1.e1,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s1,DDI-DrugBank.d241.s1.p1,DDI-DrugBank.d241.s1.e0,DDI-DrugBank.d241.s1.e2,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s1,DDI-DrugBank.d241.s1.p2,DDI-DrugBank.d241.s1.e1,DDI-DrugBank.d241.s1.e2,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s2,DDI-DrugBank.d241.s2.p0,DDI-DrugBank.d241.s2.e0,DDI-DrugBank.d241.s2.e1,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p0,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e1,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p1,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e2,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p2,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p3,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e4,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p4,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e5,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p5,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p6,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p7,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p8,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p9,DDI-DrugBank.d241.s3.e0,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p10,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e2,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p11,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p12,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e4,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p13,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e5,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p14,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p15,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p16,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p17,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p18,DDI-DrugBank.d241.s3.e1,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p19,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p20,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e4,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p21,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e5,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p22,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p23,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p24,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p25,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p26,DDI-DrugBank.d241.s3.e2,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p27,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e4,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p28,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e5,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p29,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p30,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p31,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p32,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p33,DDI-DrugBank.d241.s3.e3,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p34,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e5,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p35,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p36,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p37,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p38,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p39,DDI-DrugBank.d241.s3.e4,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p40,DDI-DrugBank.d241.s3.e5,DDI-DrugBank.d241.s3.e6,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p41,DDI-DrugBank.d241.s3.e5,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p42,DDI-DrugBank.d241.s3.e5,DDI-DrugBank.d241.s3.e8,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p43,DDI-DrugBank.d241.s3.e5,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p44,DDI-DrugBank.d241.s3.e5,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p45,DDI-DrugBank.d241.s3.e6,DDI-DrugBank.d241.s3.e7,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p46,DDI-DrugBank.d241.s3.e6,DDI-DrugBank.d241.s3.e8,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p47,DDI-DrugBank.d241.s3.e6,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p48,DDI-DrugBank.d241.s3.e6,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p49,DDI-DrugBank.d241.s3.e7,DDI-DrugBank.d241.s3.e8,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p50,DDI-DrugBank.d241.s3.e7,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p51,DDI-DrugBank.d241.s3.e7,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p52,DDI-DrugBank.d241.s3.e8,DDI-DrugBank.d241.s3.e9,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p53,DDI-DrugBank.d241.s3.e8,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s3,DDI-DrugBank.d241.s3.p54,DDI-DrugBank.d241.s3.e9,DDI-DrugBank.d241.s3.e10,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p0,DDI-DrugBank.d241.s5.e0,DDI-DrugBank.d241.s5.e1,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p1,DDI-DrugBank.d241.s5.e0,DDI-DrugBank.d241.s5.e2,true,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p2,DDI-DrugBank.d241.s5.e0,DDI-DrugBank.d241.s5.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p3,DDI-DrugBank.d241.s5.e1,DDI-DrugBank.d241.s5.e2,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p4,DDI-DrugBank.d241.s5.e1,DDI-DrugBank.d241.s5.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d241,DDI-DrugBank.d241.s5,DDI-DrugBank.d241.s5.p5,DDI-DrugBank.d241.s5.e2,DDI-DrugBank.d241.s5.e3,false,drugbank,Epoprostenol_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p0,DDI-DrugBank.d525.s0.e0,DDI-DrugBank.d525.s0.e1,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p1,DDI-DrugBank.d525.s0.e0,DDI-DrugBank.d525.s0.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p2,DDI-DrugBank.d525.s0.e0,DDI-DrugBank.d525.s0.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p3,DDI-DrugBank.d525.s0.e1,DDI-DrugBank.d525.s0.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p4,DDI-DrugBank.d525.s0.e1,DDI-DrugBank.d525.s0.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s0,DDI-DrugBank.d525.s0.p5,DDI-DrugBank.d525.s0.e2,DDI-DrugBank.d525.s0.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p0,DDI-DrugBank.d525.s2.e0,DDI-DrugBank.d525.s2.e1,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p1,DDI-DrugBank.d525.s2.e0,DDI-DrugBank.d525.s2.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p2,DDI-DrugBank.d525.s2.e0,DDI-DrugBank.d525.s2.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p3,DDI-DrugBank.d525.s2.e1,DDI-DrugBank.d525.s2.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p4,DDI-DrugBank.d525.s2.e1,DDI-DrugBank.d525.s2.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s2,DDI-DrugBank.d525.s2.p5,DDI-DrugBank.d525.s2.e2,DDI-DrugBank.d525.s2.e3,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s3,DDI-DrugBank.d525.s3.p0,DDI-DrugBank.d525.s3.e0,DDI-DrugBank.d525.s3.e1,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s4,DDI-DrugBank.d525.s4.p0,DDI-DrugBank.d525.s4.e0,DDI-DrugBank.d525.s4.e1,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s4,DDI-DrugBank.d525.s4.p1,DDI-DrugBank.d525.s4.e0,DDI-DrugBank.d525.s4.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s4,DDI-DrugBank.d525.s4.p2,DDI-DrugBank.d525.s4.e1,DDI-DrugBank.d525.s4.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s5,DDI-DrugBank.d525.s5.p0,DDI-DrugBank.d525.s5.e0,DDI-DrugBank.d525.s5.e1,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s5,DDI-DrugBank.d525.s5.p1,DDI-DrugBank.d525.s5.e0,DDI-DrugBank.d525.s5.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d525,DDI-DrugBank.d525.s5,DDI-DrugBank.d525.s5.p2,DDI-DrugBank.d525.s5.e1,DDI-DrugBank.d525.s5.e2,false,drugbank,Eprosartan_ddi.xml
DDI-DrugBank.d278,DDI-DrugBank.d278.s0,DDI-DrugBank.d278.s0.p0,DDI-DrugBank.d278.s0.e0,DDI-DrugBank.d278.s0.e1,false,drugbank,Eptifibatide_ddi.xml
DDI-DrugBank.d471,DDI-DrugBank.d471.s0,DDI-DrugBank.d471.s0.p0,DDI-DrugBank.d471.s0.e0,DDI-DrugBank.d471.s0.e1,true,drugbank,Ergocalciferol_ddi.xml
DDI-DrugBank.d471,DDI-DrugBank.d471.s0,DDI-DrugBank.d471.s0.p1,DDI-DrugBank.d471.s0.e0,DDI-DrugBank.d471.s0.e2,true,drugbank,Ergocalciferol_ddi.xml
